#A list of time, magnitude, and bands for 1987A.
event,time,magnitude,band
SN1987A,47936.5,14.94,I
SN1987A,47936.5,14.88,R
SN1987A,47936.5,15.73,V
SN1987A,47960.5,16.01,B
SN1987A,47960.5,15.45,U
SN1987A,47960.5,15.88,V
SN1987A,47973.5,16.04,B
SN1987A,47973.5,15.45,U
SN1987A,47973.5,16.01,V
SN1987A,47996.5,16.09,B
SN1987A,47996.5,15.23,I
SN1987A,47996.5,15.13,R
SN1987A,47996.5,16.06,V
SN1987A,47997.5,16.22,B
SN1987A,47997.5,15.22,I
SN1987A,47997.5,15.14,R
SN1987A,47997.5,15.68,U
SN1987A,47997.5,16.07,V
SN1987A,48012.5,16.28,B
SN1987A,48012.5,15.3,I
SN1987A,48012.5,15.23,R
SN1987A,48012.5,15.73,U
SN1987A,48012.5,16.12,V
SN1987A,48017.5,16.2,B
SN1987A,48017.5,15.34,I
SN1987A,48017.5,15.25,R
SN1987A,48017.5,15.55,U
SN1987A,48017.5,16.15,V
SN1987A,48044.5,16.46,B
SN1987A,48044.5,15.52,I
SN1987A,48044.5,15.41,R
SN1987A,48044.5,15.75,U
SN1987A,48044.5,16.33,V
SN1987A,48070.5,16.47,B
SN1987A,48070.5,15.67,I
SN1987A,48070.5,15.41,R
SN1987A,48070.5,15.7,U
SN1987A,48070.5,16.43,V
SN1987A,48075.5,16.55,B
SN1987A,48075.5,15.61,I
SN1987A,48075.5,15.42,R
SN1987A,48075.5,15.92,U
SN1987A,48075.5,16.38,V
SN1987A,48103.5,16.66,B
SN1987A,48103.5,15.71,I
SN1987A,48103.5,15.55,R
SN1987A,48103.5,16.11,U
SN1987A,48103.5,16.48,V
SN1987A,48114.5,16.7,B
SN1987A,48114.5,15.71,I
SN1987A,48114.5,15.53,R
SN1987A,48114.5,16.1,U
SN1987A,48114.5,16.52,V
SN1987A,48144.5,15.83,I
SN1987A,48144.5,15.62,R
SN1987A,48144.5,16.63,V
SN1987A,48184.5,16.96,B
SN1987A,48184.5,15.88,I
SN1987A,48184.5,15.72,R
SN1987A,48184.5,16.36,U
SN1987A,48184.5,16.67,V
SN1987A,48190.5,16.94,B
SN1987A,48190.5,15.87,I
SN1987A,48190.5,15.78,R
SN1987A,48190.5,16.32,U
SN1987A,48190.5,16.64,V
SN1987A,48218.5,17.04,B
SN1987A,48218.5,15.94,I
SN1987A,48218.5,15.82,R
SN1987A,48218.5,16.4,U
SN1987A,48218.5,16.73,V
SN1987A,48231.5,17.12,B
SN1987A,48231.5,16.12,I
SN1987A,48231.5,15.94,R
SN1987A,48231.5,16.57,U
SN1987A,48231.5,16.93,V
SN1987A,48251.5,17.08,B
SN1987A,48251.5,16.1,I
SN1987A,48251.5,15.93,R
SN1987A,48251.5,16.37,U
SN1987A,48265.5,17.1,B
SN1987A,48265.5,16.09,I
SN1987A,48265.5,15.78,R
SN1987A,48265.5,16.53,U
SN1987A,48265.5,16.91,V
SN1987A,48269.5,17.11,B
SN1987A,48269.5,16.12,I
SN1987A,48269.5,15.83,R
SN1987A,48269.5,16.48,U
SN1987A,48269.5,16.89,V
SN1987A,48272.5,17.09,B
SN1987A,48272.5,16.03,I
SN1987A,48272.5,15.85,R
SN1987A,48272.5,16.55,U
SN1987A,48272.5,16.89,V
SN1987A,48318.5,17.34,B
SN1987A,48318.5,16.34,I
SN1987A,48318.5,17.14,V
SN1987A,48336.5,17.27,B
SN1987A,48336.5,16.31,I
SN1987A,48336.5,15.99,R
SN1987A,48336.5,17.07,V
SN1987A,48356.5,17.31,B
SN1987A,48396.5,17.39,B
SN1987A,48396.5,16.37,I
SN1987A,48396.5,16.11,R
SN1987A,48396.5,17.21,V
SN1987A,48443.5,17.34,V
SN1987A,51885.0,,
SN1987A,51885.0,,
SN1987A,51885.0,,
SN1987A,52007.0,,
SN1987A,52007.0,,
SN1987A,52024.0,,
SN1987A,52024.0,,
SN1987A,52024.0,,
SN1987A,52255.0,,
SN1987A,52255.0,,
SN1987A,52255.0,,
SN1987A,52409.0,,
SN1987A,52409.0,,
SN1987A,52409.0,,
SN1987A,52639.0,,
SN1987A,52639.0,,
SN1987A,52639.0,,
SN1987A,52778.0,,
SN1987A,52778.0,,
SN1987A,52828.0,,
SN1987A,52828.0,,
SN1987A,52828.0,,
SN1987A,53006.0,,
SN1987A,53006.0,,
SN1987A,53006.0,,
SN1987A,53208.0,,
SN1987A,53208.0,,
SN1987A,53208.0,,
SN1987A,53379.0,,
SN1987A,53379.0,,
SN1987A,53379.0,,
SN1987A,53562.0,,
SN1987A,53562.0,,
SN1987A,53562.0,,
SN1987A,53763.0,,
SN1987A,53763.0,,
SN1987A,53763.0,,
SN1987A,53943.0,,
SN1987A,53943.0,,
SN1987A,53943.0,,
SN1987A,54117.0,,
SN1987A,54117.0,,
SN1987A,54119.0,,
SN1987A,54119.0,,
SN1987A,54119.0,,
SN1987A,54294.0,,
SN1987A,54294.0,,
SN1987A,54294.0,,
SN1987A,54474.0,,
SN1987A,54474.0,,
SN1987A,54474.0,,
SN1987A,54476.0,,
SN1987A,54476.0,,
SN1987A,54648.0,,
SN1987A,54648.0,,
SN1987A,54648.0,,
SN1987A,54849.0,,
SN1987A,54849.0,,
SN1987A,54849.0,,
SN1987A,54862.0,,
SN1987A,54862.0,,
SN1987A,55018.0,,
SN1987A,55018.0,,
SN1987A,55018.0,,
SN1987A,55176.0,,
SN1987A,55176.0,,
SN1987A,55283.0,,
SN1987A,55283.0,,
SN1987A,55283.0,,
SN1987A,55467.0,,
SN1987A,55467.0,,
SN1987A,55467.0,,
SN1987A,55542.0,,
SN1987A,55542.0,,
SN1987A,55645.0,,
SN1987A,55645.0,,
SN1987A,55645.0,,
SN1987A,55825.0,,
SN1987A,55825.0,,
SN1987A,55825.0,,
SN1987A,55907.0,,
SN1987A,55907.0,,
SN1987A,56014.0,,
SN1987A,56014.0,,
SN1987A,56014.0,,
SN1987A,56272.0,,
SN1987A,56272.0,,
SN1987A,56372.0,,
SN1987A,56372.0,,
SN1987A,56372.0,,
SN1987A,56563.0,,
SN1987A,56563.0,,
SN1987A,56563.0,,
SN1987A,56735.0,,
SN1987A,56735.0,,
SN1987A,56735.0,,
SN1987A,56920.0,,
SN1987A,56920.0,,
SN1987A,56920.0,,
SN1987A,56990.0,,
SN1987A,56990.0,,
SN1987A,57095.0,,
SN1987A,57282.0,,
SN1987A,57282.0,,
SN1987A,57282.0,,
